pays;volet;indicateur;valeur;unite_devise;annee_perimetre;source_nom;url;date_consultation;divergence_notes
Sénégal;besoin;Besoin déclaré dans le plan d'investissement JETP;9 531;millions EUR;2025-2030, transition energetique juste au sens LARGE (mobilite verte, cuisson propre et nexus eau-energie-agriculture inclus);Livrable L4 - Plan d'Investissement de la Transition Energetique du Senegal V.1, cabinet ENERCAP pour le Ministere de l'Energie, du Petrole et des Mines, publie le 2025-05-09, 354 p.;https://vie-publique.sn/docs/dc55b47b-5e8e-4ca6-bed4-3bf3286db90d/plan-investissement-transition-energetique-juste-senegal-mepm.pdf;2026-09-08;POSTERIEUR DE 23 MOIS A LA SIGNATURE (plan publie le 2025-05-09). Chiffre verifie a la source primaire : il apparait deux fois, identiquement, au tableau recapitulatif des instruments (par. 0.5.5 p. 96) et a la synthese des besoins par axe (par. 4.3.1 p. 191). Le chiffre de 9,5 Md EUR cite par le NRGI en janvier 2026 est donc fidele a sa source. AVERTISSEMENT DE PERIMETRE : ce n'est PAS un besoin du secteur electrique - l'axe 6 'mobilite verte' pese 3 372 M EUR soit 35% du total. AVERTISSEMENT DE CALENDRIER : le chronogramme ne couvre que 2025-2030, donc ni 2023 ni 2024, soit les deux premieres des '3 a 5 annees' de l'enveloppe JETP.
Sénégal;besoin;Coeur électrique du plan d'investissement JETP (axes 1 + 1Bis + 2);4 982;millions EUR;"2025-2030 ; axe 1 part EnR dans un reseau modernise (1 515) + axe 1Bis elimination du charbon (212) + axe 2 acces universel a l'electricite (3 255)";Livrable L4 - Plan d'Investissement de la Transition Energetique du Senegal V.1, cabinet ENERCAP pour le Ministere de l'Energie, du Petrole et des Mines, publie le 2025-05-09, 354 p.;https://vie-publique.sn/docs/dc55b47b-5e8e-4ca6-bed4-3bf3286db90d/plan-investissement-transition-energetique-juste-senegal-mepm.pdf;2026-09-08;CALCUL DERIVE (division de grandeurs sourcees), pas une mesure directe. Soit 52% du plan total. Perimetre comparable a celui du volet electricite de la LPDSE.
Sénégal;besoin;Paquet JETP rapporté au besoin - ratio ex ante (seul défendable);71,5;%;2,5 Md EUR / 3,496 Md EUR (volet electricite de la LPDSE 2019-2023, seule reference chiffree publique et anterieure a juin 2023);Ministere du Petrole et des Energies, Rapport final - Revue a mi-parcours de la LPDSE 2019-2023, 11 mai 2022 + Declaration politique conjointe 'Partenariat pour une transition energetique juste au Senegal', 22 juin 2023, publiee par la Commission europeenne (DG INTPA);https://energypedia.info/images/a/ad/Cadre_politique_RMP_LPDSE_2019-2023_VF.pdf;2026-09-08;"CALCUL DERIVE (division de grandeurs sourcees), pas une mesure directe. SIGNIFICATIF, non marginal. Reserve : compare une enveloppe prospective a un budget quinquennal expirant six mois plus tard, dont 5,9% seulement avaient ete mobilises a mi-parcours. Autres ratios ex ante : / secteur energie complet LPDSE (6,591 Md EUR) = 37,9% ; / reste a mobiliser de la LPDSE (3,846 Md EUR) = 65,0% ; / plan directeur de distribution seul (937,4 M USD) = 289% ; / part conditionnelle de l'attenuation de la CDN 2020 (5,3 Md USD) = 51,1% ; / AIE-AEO 2019 tout le secteur energetique 2019-2040 (33 Md USD) = 8,2%."
Sénégal;besoin;Paquet JETP rapporté au besoin - ratio ex post;26,2;%;2,5 Md EUR / 9,531 Md EUR (plan d'investissement JETP 2025-2030);Livrable L4 - Plan d'Investissement de la Transition Energetique du Senegal V.1, cabinet ENERCAP pour le Ministere de l'Energie, du Petrole et des Mines, publie le 2025-05-09, 354 p. + Declaration politique conjointe 'Partenariat pour une transition energetique juste au Senegal', 22 juin 2023, publiee par la Commission europeenne (DG INTPA);https://vie-publique.sn/docs/dc55b47b-5e8e-4ca6-bed4-3bf3286db90d/plan-investissement-transition-energetique-juste-senegal-mepm.pdf;2026-09-08;CALCUL DERIVE (division de grandeurs sourcees), pas une mesure directe. RATIO LE PLUS CITE ET LE PLUS TROMPEUR : il rapporte une enveloppe 2023-2026/28 a un besoin 2025-2030, et un paquet destine a l'electricite a un plan dont 35% est du transport urbain. Rapporte au seul coeur electrique (4,982 Md EUR) : 50,2%. Rapporte aux seuls projets 'Quick Wins' (2,032 Md EUR) : 123,0%.
Sénégal;besoin;Estimation antérieure - AIE / Africa Energy Outlook;33;"milliards USD (scenario STEPS ; scenario 'Africa Case' environ +1/3, soit ~44 Md USD)";2019-2040 (cumul), TOUT LE SECTEUR ENERGETIQUE;AIE, Senegal 2023 - Revue de la politique energetique (publie le 2024-01-25);https://iea.blob.core.windows.net/assets/fa8e839f-9fc5-4161-972d-ddbf4e0cd815/Senegal2023_French.pdf;2026-09-08;Modelisation AIE de 2019 (donc anterieure a juin 2023), mais reprise dans un document PUBLIE LE 2024-01-25 : le rapport 'Senegal 2023' n'etait pas disponible en juin 2023. Fig. 9.5, p. 133.
Sénégal;besoin;Estimation antérieure - CDN Sénégal 2020;8,7 (attenuation : 5,3 conditionnels + 3,4 inconditionnels) et 4,3 (adaptation);milliards USD;horizon 2030, TOUS SECTEURS (engagements climat, pas seulement l'electricite);Contribution determinee au niveau national du Senegal (2020), reprise par AIE, Senegal 2023 - Revue de la politique energetique (publie le 2024-01-25);https://iea.blob.core.windows.net/assets/fa8e839f-9fc5-4161-972d-ddbf4e0cd815/Senegal2023_French.pdf;2026-09-08;
Sénégal;besoin;Estimation contemporaine - plan directeur de distribution;937,4;millions USD;2021-2025, RESEAU DE DISTRIBUTION SEUL;Plan Directeur de distribution detaille (2021-2025), cite par Banque mondiale / Gouvernement du Senegal, Pacte national pour l'energie (Mission 300), janvier 2025;https://thedocs.worldbank.org/en/doc/852a120aa85ab5eea4c1d3a176ff84ac-0010012025/original/M300-AES-Compact-Senegal.pdf;2026-09-08;"Plan cite mais non publie ; le chiffre est rapporte en janvier 2025. Periode contemporaine/anterieure a juin 2023."
Sénégal;besoin;Estimation postérieure - Pacte national pour l'énergie (Mission 300);"6 255 (dont 3 926 public et 2 330 prive) ; 4 600 restant a financer";millions USD;2024-2030, chaine de valeur energie (production 3 294 / reseaux 1 718 / mini-reseaux 443 / kits solaires 73 / infrastructure gaziere 700 / reformes 28);Banque mondiale / Gouvernement du Senegal, Pacte national pour l'energie (Mission 300), janvier 2025;https://thedocs.worldbank.org/en/doc/852a120aa85ab5eea4c1d3a176ff84ac-0010012025/original/M300-AES-Compact-Senegal.pdf;2026-09-08;"POSTERIEUR (janvier 2025). Le document precise que ce chiffre 'ne prend pas en compte les ressources qui seront mises a disposition par le JETP au Senegal'. Paquet / 6 255 M USD = 43,3% ; paquet / reste a financer (4,6 Md USD) = 58,9%."
Sénégal;besoin;Estimation postérieure - LPDSEM 2025-2029;2 623,08;"milliards FCFA (= 3,999 milliards EUR), secteur energie seul ; 3 223,08 Mds FCFA avec les mines";2025-2029, secteur energie;Ministere de l'Energie, du Petrole et des Mines, LPDSEM 2025-2029 (PDF cree le 2025-07-10);https://energie-mines.gouv.sn/wp-content/uploads/2025/07/LPDSEM-2025-2029-_VF_Print.pdf;2026-09-08;DIVERGENCE NOTABLE ENTRE DEUX DOCUMENTS DU MEME MINISTERE A DEUX MOIS D'ECART : le plan d'investissement JETP (mai 2025) chiffre son perimetre a 9,531 Md EUR sur 2025-2030, la lettre de politique du meme ministere (juillet 2025) chiffre le secteur energie a 3,999 Md EUR sur 2025-2029. Les deux valeurs sont conservees.
Sénégal;besoin;PIMC (Plan Intégré à Moindre Coût) - besoin chiffré;non trouve;n.a.;invoque par la declaration politique du 2023-06-22 (par. 9) comme fondement analytique de la cible de 40% d'EnR;AIE, Senegal 2023 - Revue de la politique energetique (publie le 2024-01-25);https://iea.blob.core.windows.net/assets/fa8e839f-9fc5-4161-972d-ddbf4e0cd815/Senegal2023_French.pdf;2026-09-08;PLAN NON PUBLIE ET INEXISTANT EN JUIN 2023. L'AIE ecrivait en janvier 2024 : 'Le Senegal travaille a l'elaboration d'un Plan integre a moindre cout (PIMC) sur dix ans'. Une publication etait visee pour juin 2025. Aucun chiffre d'investissement PIMC n'est accessible publiquement. Cherche sur : iea.org, plan d'investissement JETP, Pacte M300, senelec.sn, energie-mines.gouv.sn. Consequence : la cible de 40% de la declaration politique s'adossait a un plan qui n'existait pas.
Sénégal;besoin;PDIRSE 2019-2023;non trouve;n.a.;n.a.;n.a.;n.a.;2026-09-08;SIGLE INEXISTANT. Aucune occurrence dans les six documents primaires consultes (revue a mi-parcours LPDSE 2022, LPDSEM 2025-2029, plan d'investissement JETP 2025, Pacte M300 2025, AIE Senegal 2023, NRGI 2026) ni dans les recherches web. Les programmes d'electrification reellement nommes sont PUELEC (adopte 2022), PNER (2015) et PASER.
Sénégal;besoin;Plan directeur Production-Transport de Senelec - montants;non trouve;n.a.;adopte par le Gouvernement en 2019, 'toujours en phase d'actualisation' en janvier 2025;Banque mondiale / Gouvernement du Senegal, Pacte national pour l'energie (Mission 300), janvier 2025;https://thedocs.worldbank.org/en/doc/852a120aa85ab5eea4c1d3a176ff84ac-0010012025/original/M300-AES-Compact-Senegal.pdf;2026-09-08;Existence attestee, montants non publies. La planification est realisee par Senelec avec le logiciel PLEXOS.
Sénégal;besoin;Composition du paquet (dons / prêts concessionnels / garanties);non ventile par la declaration politique;n.a.;2023-06-22;Declaration politique conjointe 'Partenariat pour une transition energetique juste au Senegal', 22 juin 2023, publiee par la Commission europeenne (DG INTPA);https://international-partnerships.ec.europa.eu/system/files/2023-06/political-declaration-for-a-jetp-with-senegal_fr.pdf;2026-09-08;"ETABLI PAR LECTURE INTEGRALE DES VERSIONS EN ET FR. Le par. 12, 1er tiret, enumere des outils SANS MONTANTS : 'des dons et subventions, des prets concessionnels, des garanties, des credits a l'exportation et une assistance technique'. Corroboration contemporaine : NRGI, 'Senegal's New JETP: Four Crucial Next Steps', 2023-06-23 (lendemain de l'annonce), qui note que 'the proportion of grants and concessional loans, and their levels of concessionality' restaient a negocier - https://resourcegovernance.org/articles/senegals-new-jetp-four-crucial-next-steps. Seul chiffre contemporain, de source SECONDAIRE : Carbon Brief, 2023-09-06, '150m will be provided through grants' (6,0% du paquet) - https://www.carbonbrief.org/guest-post-behind-the-scenes-at-senegals-just-energy-transition-partnership/ ; non retrouve dans aucun document officiel de l'IPG."
Sénégal;besoin;Ventilation du paquet par bailleur;non trouve;n.a.;2023-06-22;n.a.;n.a.;2026-09-08;Cherche sur elysee.fr, ec.europa.eu (communique IP/23/3448), eeas.europa.eu, diplomatie.gouv.fr, afd.fr (pages Senegal FR et EN, 'Le groupe AFD et le Senegal', carte des projets, communiques), eib.org (403 Forbidden). Aucun document officiel ne repartit les 2,5 Md EUR entre France, Allemagne, UE, Royaume-Uni, Canada et banques multilaterales.
Sénégal;besoin;Ventilation par instrument du plan d'investissement JETP (postérieur);"pret concessionnel 4 244,0 ; garantie 795,1 ; subvention 380,6 ; participation 182,2 ; assistance technique 67,1 ; pret a taux de marche 15,5 ; secteur prive 3 555,1";millions EUR;2025-2030, plan d'investissement complet;Livrable L4 - Plan d'Investissement de la Transition Energetique du Senegal V.1, cabinet ENERCAP pour le Ministere de l'Energie, du Petrole et des Mines, publie le 2025-05-09, 354 p.;https://vie-publique.sn/docs/dc55b47b-5e8e-4ca6-bed4-3bf3286db90d/plan-investissement-transition-energetique-juste-senegal-mepm.pdf;2026-09-08;"DIVERGENCE INTERNE AU PLAN : la somme des colonnes fait 9 239,6 M EUR contre un total affiche de 9 531 M EUR, soit 291,4 M EUR non ventiles ; une note du tableau indique que les montants de subvention pour le remplacement/fermeture de la centrale charbon ne sont pas comptes comme montants JETP. DIVERGENCE AVEC LE NRGI (janvier 2026), qui donne 70% prets concessionnels / 10% garanties / 12% equity / 6% dons / 2% dette au taux de marche, et 6,4% de dons et aide directe ; le recalcul hors secteur prive sur le tableau primaire donne 74,7 / 14,0 / 3,2 / 6,7 / 0,3 - l'ecart majeur porte sur l'equity (12% NRGI contre 3,2%). Les deux series sont conservees."
Sénégal;besoin;Ventilation des projets 'Quick Wins' du plan d'investissement;"pret concessionnel 1 816,06 (89,4%) ; participation secteur prive 186,46 (9,2%) ; assistance technique 21,20 (1,0%) ; subvention 8,3 (0,41%) ; total 2 032,02";millions EUR;2025-2030, 11 projets prioritaires;Livrable L4 - Plan d'Investissement de la Transition Energetique du Senegal V.1, cabinet ENERCAP pour le Ministere de l'Energie, du Petrole et des Mines, publie le 2025-05-09, 354 p.;https://vie-publique.sn/docs/dc55b47b-5e8e-4ca6-bed4-3bf3286db90d/plan-investissement-transition-energetique-juste-senegal-mepm.pdf;2026-09-08;"Par. 0.5.7, p. 44-46. Sur le portefeuille prioritaire, les dons representent 0,4%. DIVERGENCE TRANCHEE : Mongabay (2025-12-09) attribue le chiffre de 1,816 Md EUR de prets concessionnels au paquet JETP de 2,5 Md EUR ; la source primaire l'attribue aux seuls Quick Wins de 2 032 M EUR. Verification faite dans le document primaire."
Sénégal;besoin;Prêt AFD de 670 millions EUR;non confirme a une source primaire;millions EUR;approbation en conseil d'administration AFD d'octobre 2024 selon une source unique;Md Deluair Hossen, 'JETP at the inflection', Deluair Consultancy, 2026-04-26 (SOURCE JUGEE NON FIABLE);https://deluair.com/consultancy/insights/jetp-energy-transition-2026;2026-09-08;"A NE PAS UTILISER EN L'ETAT. Une seule source, un brief de cabinet auto-publie, sans citation primaire. Motifs de non-fiabilite : (i) sa repartition (AFD 670 + KfW 480 + BEI 400 + reliquat 950 = exactement 2 500) a la regularite d'une reconstruction a posteriori ; (ii) erreur factuelle verifiable - elle date le plan d'investissement de 'late 2025 / early 2026' alors qu'il a ete publie le 2025-05-09 ; (iii) seconde erreur - elle donne 31% d'EnR en 2023 quand le ministere porteur donne 27% en 2024. CHERCHE ET NON TROUVE sur afd.fr (4 pages), Direction generale du Tresor, Senat (PLF 2024 mission APD), APAnews, PressAfrik, Le Petit Journal Dakar."
Sénégal;besoin;Conditionnalité de réforme tarifaire Senelec attachée au prêt AFD;non trouve;n.a.;n.a.;n.a.;n.a.;2026-09-08;Non attestee de source primaire. Le contexte est reel et documente : une revision des conditions tarifaires de Senelec 2023-2027 est en cours a la CRSE (https://www.crse.sn/wp-content/uploads/2024/11/Document-1ere-consultation-20-22-avec-annexes.pdf), mais aucun document public ne la lie a un pret AFD de 670 M EUR.
Sénégal;besoin;Projets AFD identifiés dans le plan d'investissement JETP;202,6 (Quick Win 1 : 100 MWc PV + BESS 60 MW/180 MWh a Thies et Touba, 'projets JETP 1 et JETP 2'), dont 195,7 de pret concessionnel;millions EUR;2025-2030;Livrable L4 - Plan d'Investissement de la Transition Energetique du Senegal V.1, cabinet ENERCAP pour le Ministere de l'Energie, du Petrole et des Mines, publie le 2025-05-09, 354 p.;https://vie-publique.sn/docs/dc55b47b-5e8e-4ca6-bed4-3bf3286db90d/plan-investissement-transition-energetique-juste-senegal-mepm.pdf;2026-09-08;Par. 0.5.4 et 2.3.1. Un autre passage mentionne un cofinancement AFD/BAD - Senelec pour un projet identique.
