study,openalex_id,doi,title,year,status,audit_action,audit_flags,cited_by_count
maria_etal2023,https://openalex.org/W2995743614,https://doi.org/10.1007/978-3-662-59748-4_12,Die Bedeutung und die aktuelle Entwicklung der grünen Investments,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2392592765,,Four Misunderstandings of the Public Finances,2007,not_captured,,,
maria_etal2023,https://openalex.org/W4239119597,https://doi.org/10.7312/columbia/9780231178020.003.0002,"REDD Forests, Green Bonds, and the Price of Carbon",2016,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W7131403142,https://doi.org/10.5281/zenodo.18765797,Climate Justice and Adaptation Financing in Vulnerable African Regions: A Focus on Chad 2003,2003,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W2891686341,https://doi.org/10.1007/978-981-10-8710-3_15-1,A “Cap and Invest” Strategy for Managing the Intergenerational Burdens of Financing Energy Transitions,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2233989225,,Overcoming governance and cost challenges for Australian public hospitals: the Foundation Trust alternative,2013,not_captured,,,
maria_etal2023,https://openalex.org/W4246523235,https://doi.org/10.1787/persp_glob_dev-2012-13-en,Fostering Social Cohesion in a Shifting World,2011,not_captured,,,
maria_etal2023,https://openalex.org/W3001388661,https://doi.org/10.1007/978-3-030-37677-2_17,Financial and Bank Systems Supporting Utilities Industry Growth,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2386899049,,Experiences and lessons from children nutrition policy in developing countries,2010,not_captured,,,
maria_etal2023,https://openalex.org/W2387005869,,Contribution of Risk Investment to Industrialization of College Scientific and Technological Achievements,2005,not_captured,,,
maria_etal2023,https://openalex.org/W7154130818,https://doi.org/10.34218/ijm_11_04_124,A COMPARATIVE ANALYSIS OF THE INDIAN AND EUROPEAN BANKING SYSTEM,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2989839693,https://doi.org/10.1007/978-3-030-32614-2_4,Mapping Natural Gas Subsidies and Natural Gas Project Finance in the Light of Energy Transitions in the EU,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3097652405,https://doi.org/10.1017/9781108908269.004,Capitalism Meets Multilateralism,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2910218366,https://doi.org/10.1787/9789264279612-12-en,Urban wastewater management,2017,not_captured,,,
maria_etal2023,https://openalex.org/W7144361996,https://doi.org/10.57405/iges-6545,Green Growth and Decarbonization of Energy Systems in a Changing World,2018,not_captured,,,
maria_etal2023,https://openalex.org/W3134837866,https://doi.org/10.4324/9789276082569-10,Ten personal reflections on the difficult journey towards climate neutrality,2019,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W7130953695,https://doi.org/10.5281/zenodo.18728566,Climate Justice Dimensions in Adaptation Financing for Vulnerable African Regions in South Africa: A Systematic Literature Review,2001,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W3150730797,,Institutional aspects of climate legislation,2017,filtered_out,,,
maria_etal2023,https://openalex.org/W2373769455,,"Development and Experience of Non-communicable Diseases Prevention and Control in Community in Wuhou District,Chengdu",2009,not_captured,,,
maria_etal2023,https://openalex.org/W1857674720,,Engaging the private sector to improve access to quality care : public ends private means,2010,not_captured,,,
maria_etal2023,https://openalex.org/W2475927077,https://doi.org/10.1057/9780230367142_8,Marketing ethical banking,2012,not_captured,,,
maria_etal2023,https://openalex.org/W3088006546,,Non Financial Disclosure and Environment within the Italian banking sector,2020,not_captured,,,
maria_etal2023,https://openalex.org/W4407839035,https://doi.org/10.3233/978-1-61499-538-8-283,iSignIT &amp;ndash; Communication App and Concept for the Deaf and Hard of Hearing,2015,not_captured,,,
maria_etal2023,https://openalex.org/W3194144406,https://doi.org/10.4324/9781003010579-10,Sustainability and Behavior of Islamic Market,2021,not_captured,,,
maria_etal2023,https://openalex.org/W4250311800,https://doi.org/10.4324/9781315736761-6,Advocacy Coalitions of Green Economy and their Influence on Government Policy in China,2017,not_captured,,,
maria_etal2023,https://openalex.org/W3162362165,https://doi.org/10.1504/ijtm.2021.10037965,Constructing a green financial innovation system with the PPP environmental protection industry fund,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2769168109,https://doi.org/10.1504/ijqrs.2017.10009122,Exploring green business functions and green brand equity: proposition of a conceptual framework,2017,not_captured,,,
maria_etal2023,https://openalex.org/W4235364493,https://doi.org/10.4324/9781351282406-6,Sustainable Banking and the ASN Bank,2017,not_captured,,,
maria_etal2023,https://openalex.org/W4237532968,https://doi.org/10.1504/ijqrs.2017.088127,Exploring green business functions and green brand equity: proposition of a conceptual framework,2017,not_captured,,,
maria_etal2023,https://openalex.org/W4237532968,https://doi.org/10.1504/ijqrs.2017.088127,Exploring green business functions and green brand equity: proposition of a conceptual framework,2017,not_captured,,,
maria_etal2023,https://openalex.org/W3199282470,https://doi.org/10.33196/nr202103031401,Transparenz als Schlüssel zu nachhaltigem Investieren,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3203036294,,Research on Environmental Risk Management of City Commercial Banks,2016,not_captured,,,
maria_etal2023,https://openalex.org/W2620189093,https://doi.org/10.5539/jsd.v10n3p161,Influences of Non-Financial Factors and the Sustainability of Micro Hydro Plants in Malawi,2017,not_captured,,,
maria_etal2023,https://openalex.org/W3112154113,https://doi.org/10.25073/2588-1108/vnueab.4447,"Opportunities and Challenges for Innovative Financing Mechanisms for Climate Change Adaptation and Mitigation, 2021-2050",2020,not_captured,,,
maria_etal2023,https://openalex.org/W2896702538,,overview and key findings - volume 1,2018,not_captured,,,
maria_etal2023,https://openalex.org/W3194547256,,Regulierung der nachhaltigen Corporate Governance?: Eine kritische Würdigung unter Berücksichtigung des geplanten Finanzmarktintegritätsstärkungsgesetzes (FISG),2021,not_captured,,,
maria_etal2023,https://openalex.org/W2357524760,,On the Difficulty of Country Public Product Supply after Taxes and Charges Reform,2007,not_captured,,,
maria_etal2023,https://openalex.org/W2475391979,https://doi.org/10.1016/b978-0-12-803615-0.00003-0,Efficiency of U.S. State EPA Emission Rate Goals for 2030,2016,not_captured,,,
maria_etal2023,https://openalex.org/W2907414302,,main report - volume 2,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2324729166,,"Global financing facility in support of every woman every child by Jim Yong Kim, President",2015,not_captured,,,
maria_etal2023,https://openalex.org/W6944894827,https://doi.org/10.18884/00001025,Integrative Economic Evaluation of an Infrastructure Project as a Measure for Climate Change Adaptation: A Case Study of Irrigation Development in Kenya,2020,filtered_out,,,
maria_etal2023,https://openalex.org/W2902810142,,Cadre de gestion environnementale et sociale,2016,filtered_out,,,
maria_etal2023,https://openalex.org/W2898871360,,Impacto de la regulación financiera europea en materia de inversión,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2891034571,https://doi.org/10.1007/978-3-319-10118-7_15,TBLI Makes Dreams Come True: But We Are Not in Cosmetics,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2355410160,,The Financing Model of New Rural Social Pension Insurance,2012,not_captured,,,
maria_etal2023,https://openalex.org/W3191087849,,Main challenges and prospects for the European banking sector: a critical review of the ongoing debate,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2965723843,https://doi.org/10.1596/978-1-4648-1336-8_ch4,Way Forward and Perspectives for the Future: Transformative Actions for a New Urban Agenda,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3119310631,https://doi.org/10.1007/978-981-15-8542-5_41,Efficacy and Challenges of Carbon Trading in India: A Comparative Analysis,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3010155407,https://doi.org/10.1016/j.ijid.2020.03.001,Commemorating World TB Day 2020: “IT’S TIME” — It’s time to End the Global TB Epidemic,2020,not_captured,,,
maria_etal2023,https://openalex.org/W1991352869,https://doi.org/10.3406/ecofi.2006.4422,Overview of carbon investment funds,2006,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W4231525330,https://doi.org/10.1007/978-3-319-59618-1_6,Research Needs,2017,filtered_out,remove,no_abstract_irrelevant,0.0
maria_etal2023,https://openalex.org/W3034045992,,Download Paper Shaping A Sustainable Economy : A Bird’S Eye View Of The E.U.’S Esg Reform Project,2020,not_captured,,,
maria_etal2023,https://openalex.org/W7133226720,https://doi.org/10.5281/zenodo.18832743,NGOs' Role in Adopting and Sustaining Clean Water Technologies in Off-Grid Ghana Villages,2006,not_captured,,,
maria_etal2023,https://openalex.org/W4211073468,https://doi.org/10.1787/9789264170315-8-en,Increasing the tri-state region's competitiveness through green growth,2012,not_captured,,,
maria_etal2023,https://openalex.org/W7130945316,https://doi.org/10.5281/zenodo.18735891,Ten-Year Community-led Soil Conservation Initiatives in Ethiopian Highlands: A Longitudinal Study,2001,not_captured,,,
maria_etal2023,https://openalex.org/W4302063603,https://doi.org/10.51952/9781447334927.ch015,Transforming governance patterns: challenges and opportunities for voluntary sector policy capacity,2018,not_captured,,,
maria_etal2023,https://openalex.org/W4232066128,https://doi.org/10.18356/f9246bdc-en,Executive summary,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2353558494,,Sustainable Public Finance:A Review of Relevant Studies in China and a Proposal for a Basic Analytical Framework,2009,not_captured,,,
maria_etal2023,https://openalex.org/W2998833716,https://doi.org/10.22151/politikon.43.1,Behavioural Approach to International Climate Negotiations,2019,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W4234665086,https://doi.org/10.1093/yiel/yvv022,2. Canada,2014,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W2889676960,https://doi.org/10.1007/s41027-018-0131-6,"Fiscal Consolidation, Growth and Employment: International Evidence and Implications for India",2018,not_captured,,,
maria_etal2023,https://openalex.org/W4240679428,https://doi.org/10.1787/6b9b44dd-en,SME indebtedness and future financing for productive investment,2021,not_captured,,,
maria_etal2023,https://openalex.org/W7133134997,https://doi.org/10.5281/zenodo.18819653,Renewable Energy Microgrids in Northern Cameroon: A Community Development and Economic Growth Impact Assessment,2005,not_captured,,,
maria_etal2023,https://openalex.org/W3043300742,https://doi.org/10.1007/978-3-030-40220-4_1,The Great Re-evaluation: Reaching for an End,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2914842506,https://doi.org/10.1332/policypress/9781447334910.003.0015,Transforming governance patterns: challenges and opportunities for voluntary sector policy capacity,2018,not_captured,,,
maria_etal2023,https://openalex.org/W4409779316,https://doi.org/10.25215/9349154188.12,"SUSTAINABLE FINANCIAL PRACTICES: A REVIEW OF ENVIRONMENTAL, SOCIAL, AND GOVERNANCE (ESG) INVESTMENT STRATEGIES",2020,not_captured,,,
maria_etal2023,https://openalex.org/W1904453242,https://doi.org/10.18294/sc.2015.413,Alternativas al modelo de investigación y desarrollo de medicamentos,2015,not_captured,,,
maria_etal2023,https://openalex.org/W2986814705,https://doi.org/10.1201/9780429295300-17,Investment and financing problems of the energy internet and suggestions,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2187038579,,Green Banking Initiative to Sustainable Development in India,2014,not_captured,,,
maria_etal2023,https://openalex.org/W4244458849,https://doi.org/10.1787/9789264170001-5-en,Meeting the water financing challenge,2012,not_captured,,,
maria_etal2023,https://openalex.org/W4407368302,https://doi.org/10.58225/tim.2024-4-104-110,Innovative approaches to bank loans used in construction projects in Azerbaıjan,1996,not_captured,,,
maria_etal2023,https://openalex.org/W2956098851,,Are the green projects in line with the Maqasid Shariah? anassessment of green firms in Bangladesh,2018,not_captured,,,
maria_etal2023,https://openalex.org/W4416253915,https://doi.org/10.64968/bbta.tbf.2014.03.02.03,Review of Policy and Regulation on Green Banking &amp; Environmental Risk Management in Bangladesh,2014,not_captured,,,
maria_etal2023,https://openalex.org/W4244078494,https://doi.org/10.1016/0006-3207(73)90017-7,Health Criteria and standards for the environment,1973,not_captured,,,
maria_etal2023,https://openalex.org/W2907543974,https://doi.org/10.4018/978-1-5225-7808-6.ch012,Nonlinear Effect of Financial Efficiency and Financial Competition on Heterogeneous Firm R&amp;D,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2617067691,,Promoting Geothermal Development,2014,filtered_out,,,
maria_etal2023,https://openalex.org/W7134543818,,Public policy review,2013,filtered_out,,,
maria_etal2023,https://openalex.org/W7134138158,https://doi.org/10.5281/zenodo.18897452,"Adoption and Scale-Up Strategies in WASH Programmes within Yobe State, Nigeria",2009,not_captured,,,
maria_etal2023,https://openalex.org/W3200978643,https://doi.org/10.33196/nr202103036501,Der Kommissionsvorschlag zur Corporate Sustainability Reporting Directive (CSRD) – Inhalte und Implikationen,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3167281467,https://doi.org/10.1504/ijbir.2021.10038420,Contingent Valuation Approach to Maximizing Park Finances: A study of Kaziranga National Park,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2364472769,,The countermeasure's research about the Chinese insurance business entering the venture capital of IT domain,2010,not_captured,,,
